__time,/ekf/header/header/stamp,/ekf/pose/covariance/[0;0],/ekf/pose/covariance/[0;1],/ekf/pose/covariance/[0;2],/ekf/pose/covariance/[0;3],/ekf/pose/covariance/[0;4],/ekf/pose/covariance/[0;5],/ekf/pose/covariance/[1;1],/ekf/pose/covariance/[1;2],/ekf/pose/covariance/[1;3],/ekf/pose/covariance/[1;4],/ekf/pose/covariance/[1;5],/ekf/pose/covariance/[2;2],/ekf/pose/covariance/[2;3],/ekf/pose/covariance/[2;4],/ekf/pose/covariance/[2;5],/ekf/pose/covariance/[3;3],/ekf/pose/covariance/[3;4],/ekf/pose/covariance/[3;5],/ekf/pose/covariance/[4;4],/ekf/pose/covariance/[4;5],/ekf/pose/covariance/[5;5],/ekf/pose/pose/orientation/pitch,/ekf/pose/pose/orientation/roll,/ekf/pose/pose/orientation/w,/ekf/pose/pose/orientation/x,/ekf/pose/pose/orientation/y,/ekf/pose/pose/orientation/yaw,/ekf/pose/pose/orientation/z,/ekf/pose/pose/position/x,/ekf/pose/pose/position/y,/ekf/pose/pose/position/z,/ekf/twist/covariance/[0;0],/ekf/twist/covariance/[0;1],/ekf/twist/covariance/[0;2],/ekf/twist/covariance/[0;3],/ekf/twist/covariance/[0;4],/ekf/twist/covariance/[0;5],/ekf/twist/covariance/[1;1],/ekf/twist/covariance/[1;2],/ekf/twist/covariance/[1;3],/ekf/twist/covariance/[1;4],/ekf/twist/covariance/[1;5],/ekf/twist/covariance/[2;2],/ekf/twist/covariance/[2;3],/ekf/twist/covariance/[2;4],/ekf/twist/covariance/[2;5],/ekf/twist/covariance/[3;3],/ekf/twist/covariance/[3;4],/ekf/twist/covariance/[3;5],/ekf/twist/covariance/[4;4],/ekf/twist/covariance/[4;5],/ekf/twist/covariance/[5;5],/ekf/twist/twist/angular/x,/ekf/twist/twist/angular/y,/ekf/twist/twist/angular/z,/ekf/twist/twist/linear/x,/ekf/twist/twist/linear/y,/ekf/twist/twist/linear/z,/ground_truth/header/header/stamp,/ground_truth/pose/covariance/[0;0],/ground_truth/pose/covariance/[0;1],/ground_truth/pose/covariance/[0;2],/ground_truth/pose/covariance/[0;3],/ground_truth/pose/covariance/[0;4],/ground_truth/pose/covariance/[0;5],/ground_truth/pose/covariance/[1;1],/ground_truth/pose/covariance/[1;2],/ground_truth/pose/covariance/[1;3],/ground_truth/pose/covariance/[1;4],/ground_truth/pose/covariance/[1;5],/ground_truth/pose/covariance/[2;2],/ground_truth/pose/covariance/[2;3],/ground_truth/pose/covariance/[2;4],/ground_truth/pose/covariance/[2;5],/ground_truth/pose/covariance/[3;3],/ground_truth/pose/covariance/[3;4],/ground_truth/pose/covariance/[3;5],/ground_truth/pose/covariance/[4;4],/ground_truth/pose/covariance/[4;5],/ground_truth/pose/covariance/[5;5],/ground_truth/pose/pose/orientation/pitch,/ground_truth/pose/pose/orientation/roll,/ground_truth/pose/pose/orientation/w,/ground_truth/pose/pose/orientation/x,/ground_truth/pose/pose/orientation/y,/ground_truth/pose/pose/orientation/yaw,/ground_truth/pose/pose/orientation/z,/ground_truth/pose/pose/position/x,/ground_truth/pose/pose/position/y,/ground_truth/pose/pose/position/z,/ground_truth/twist/covariance/[0;0],/ground_truth/twist/covariance/[0;1],/ground_truth/twist/covariance/[0;2],/ground_truth/twist/covariance/[0;3],/ground_truth/twist/covariance/[0;4],/ground_truth/twist/covariance/[0;5],/ground_truth/twist/covariance/[1;1],/ground_truth/twist/covariance/[1;2],/ground_truth/twist/covariance/[1;3],/ground_truth/twist/covariance/[1;4],/ground_truth/twist/covariance/[1;5],/ground_truth/twist/covariance/[2;2],/ground_truth/twist/covariance/[2;3],/ground_truth/twist/covariance/[2;4],/ground_truth/twist/covariance/[2;5],/ground_truth/twist/covariance/[3;3],/ground_truth/twist/covariance/[3;4],/ground_truth/twist/covariance/[3;5],/ground_truth/twist/covariance/[4;4],/ground_truth/twist/covariance/[4;5],/ground_truth/twist/covariance/[5;5],/ground_truth/twist/twist/angular/x,/ground_truth/twist/twist/angular/y,/ground_truth/twist/twist/angular/z,/ground_truth/twist/twist/linear/x,/ground_truth/twist/twist/linear/y,/ground_truth/twist/twist/linear/z,/odom/header/header/stamp,/odom/pose/covariance/[0;0],/odom/pose/covariance/[0;1],/odom/pose/covariance/[0;2],/odom/pose/covariance/[0;3],/odom/pose/covariance/[0;4],/odom/pose/covariance/[0;5],/odom/pose/covariance/[1;1],/odom/pose/covariance/[1;2],/odom/pose/covariance/[1;3],/odom/pose/covariance/[1;4],/odom/pose/covariance/[1;5],/odom/pose/covariance/[2;2],/odom/pose/covariance/[2;3],/odom/pose/covariance/[2;4],/odom/pose/covariance/[2;5],/odom/pose/covariance/[3;3],/odom/pose/covariance/[3;4],/odom/pose/covariance/[3;5],/odom/pose/covariance/[4;4],/odom/pose/covariance/[4;5],/odom/pose/covariance/[5;5],/odom/pose/pose/orientation/pitch,/odom/pose/pose/orientation/roll,/odom/pose/pose/orientation/w,/odom/pose/pose/orientation/x,/odom/pose/pose/orientation/y,/odom/pose/pose/orientation/yaw,/odom/pose/pose/orientation/z,/odom/pose/pose/position/x,/odom/pose/pose/position/y,/odom/pose/pose/position/z,/odom/twist/covariance/[0;0],/odom/twist/covariance/[0;1],/odom/twist/covariance/[0;2],/odom/twist/covariance/[0;3],/odom/twist/covariance/[0;4],/odom/twist/covariance/[0;5],/odom/twist/covariance/[1;1],/odom/twist/covariance/[1;2],/odom/twist/covariance/[1;3],/odom/twist/covariance/[1;4],/odom/twist/covariance/[1;5],/odom/twist/covariance/[2;2],/odom/twist/covariance/[2;3],/odom/twist/covariance/[2;4],/odom/twist/covariance/[2;5],/odom/twist/covariance/[3;3],/odom/twist/covariance/[3;4],/odom/twist/covariance/[3;5],/odom/twist/covariance/[4;4],/odom/twist/covariance/[4;5],/odom/twist/covariance/[5;5],/odom/twist/twist/angular/x,/odom/twist/twist/angular/y,/odom/twist/twist/angular/z,/odom/twist/twist/linear/x,/odom/twist/twist/linear/y,/odom/twist/twist/linear/z
1732484710.081729,1732484710.081189871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.810992141,1.274481386,0.273020205,-0.239064617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.289261743,0.201412687,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.087077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.911000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005677046,0.004966295,0.797561611,0.000268166,0.003761806,1.295103593,0.603225708,0.290662031,-0.226174065,0.008536938,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.201854109,0.179443297,-0.000783865,0.000000000
1732484710.105716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.929000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005648536,0.004974822,0.796478600,0.000273435,0.003753506,1.298690106,0.604655006,0.291537175,-0.223061639,0.008541518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002089166,0.004703281,0.197633840,0.048356720,0.172992762,-0.050381404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.123073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.945000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005625836,0.004981271,0.795527055,0.000276976,0.003746855,1.301834274,0.605906419,0.292305759,-0.220292310,0.008541167,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.196453282,0.179479350,-0.000714035,0.000000000
1732484710.159721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.979000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005595418,0.004987571,0.793484720,0.000276128,0.003737615,1.308560891,0.608578634,0.293909971,-0.214399409,0.008541931,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.200309575,0.179500174,-0.000626098,0.000000000
1732484710.159751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.979000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005595418,0.004987571,0.793484720,0.000276128,0.003737615,1.308560891,0.608578634,0.293909971,-0.214399409,0.008541931,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000959093,0.004554729,0.200309575,0.047138362,0.173201269,-0.049155741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.194219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.013000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005596386,0.004977698,0.791393386,0.000259109,0.003735905,1.315418425,0.611295743,0.295473976,-0.208495610,0.008541419,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.202153296,0.179525628,-0.000554248,0.000000000
1732484710.211533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.029000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005607551,0.004966999,0.790407395,0.000245441,0.003737453,1.318640960,0.612570094,0.296195919,-0.205713547,0.008538113,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000557886,0.004170517,0.200881398,0.045315491,0.173725148,-0.049363332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.230001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.047000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005626310,0.004952908,0.789304023,0.000227396,0.003740966,1.322239207,0.613991135,0.296997459,-0.202580866,0.008541280,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.199368158,0.179549937,-0.000516795,0.000000000
1732484710.263228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.079000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005669009,0.004925092,0.787348055,0.000191389,0.003749905,1.328597508,0.616497317,0.298394518,-0.197004393,0.008537477,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000959559,0.004043974,0.198772235,0.043096412,0.174419641,-0.053464579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.265074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.081000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005671558,0.004923295,0.787225484,0.000189151,0.003750392,1.328995090,0.616653821,0.298480674,-0.196655591,0.008533645,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.198910281,0.179554192,-0.000520741,0.000000000
1732484710.302842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.115000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005722146,0.004892488,0.785125824,0.000148649,0.003761332,1.335790167,0.619324851,0.299923999,-0.190720532,0.008535455,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.200670681,0.179663824,-0.000005526,0.000000000
1732484710.304676,1732484710.303622723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.827770743,1.296735920,0.280943308,-0.209748070,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.147000339,0.164910468,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.320029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.129000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005742664,0.004879392,0.784254767,0.000131862,0.003765520,1.338600569,0.620427485,0.300506417,-0.188273819,0.008532169,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001056085,0.003947904,0.200740581,0.041355580,0.174835136,-0.053844888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.341745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.149000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005769318,0.004860100,0.783008685,0.000108466,0.003770213,1.342612307,0.621999335,0.301326727,-0.184775829,0.008525989,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.200448259,0.179566479,-0.000475324,0.000000000
1732484710.373530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.179000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005805298,0.004829929,0.781139983,0.000074144,0.003775155,1.348609650,0.624344511,0.302530770,-0.179522692,0.008529013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000913939,0.003767818,0.199626169,0.039599910,0.175240497,-0.052444471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.377298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.183000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005808948,0.004825761,0.780890836,0.000069871,0.003775307,1.349407556,0.624656101,0.302688785,-0.178821683,0.008522980,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.199471070,0.179575905,-0.000419713,0.000000000
1732484710.412877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.217000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005834734,0.004789122,0.778766510,0.000034704,0.003774071,1.356194729,0.627302541,0.304010652,-0.172858675,0.008523277,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.200027208,0.179568901,-0.000452276,0.000000000
1732484710.425340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.229000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005839821,0.004775622,0.778013200,0.000023326,0.003771848,1.358594682,0.628236607,0.304467406,-0.170751969,0.008520042,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000363139,0.003459814,0.200186664,0.038271229,0.175439712,-0.051362160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.447843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.251000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005845040,0.004750177,0.776627430,0.000003493,0.003765903,1.363000286,0.629948928,0.305291586,-0.166886876,0.008524474,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.200245840,0.179641907,-0.000023103,0.000000000
1732484710.479657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.279000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005840978,0.004716435,0.774858734,-0.000018851,0.003753660,1.368605978,0.632123289,0.306316000,-0.161962648,0.008524504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000475887,0.003131737,0.200017888,0.036096007,0.175974239,-0.054806043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732484710.490076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.285000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005837913,0.004708989,0.774479408,-0.000023017,0.003750106,1.369805703,0.632588004,0.306532028,-0.160906782,0.008520059,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.200074521,0.179561856,-0.000456575,0.000000000
