__time,/ekf/header/header/stamp,/ekf/pose/covariance/[0;0],/ekf/pose/covariance/[0;1],/ekf/pose/covariance/[0;2],/ekf/pose/covariance/[0;3],/ekf/pose/covariance/[0;4],/ekf/pose/covariance/[0;5],/ekf/pose/covariance/[1;1],/ekf/pose/covariance/[1;2],/ekf/pose/covariance/[1;3],/ekf/pose/covariance/[1;4],/ekf/pose/covariance/[1;5],/ekf/pose/covariance/[2;2],/ekf/pose/covariance/[2;3],/ekf/pose/covariance/[2;4],/ekf/pose/covariance/[2;5],/ekf/pose/covariance/[3;3],/ekf/pose/covariance/[3;4],/ekf/pose/covariance/[3;5],/ekf/pose/covariance/[4;4],/ekf/pose/covariance/[4;5],/ekf/pose/covariance/[5;5],/ekf/pose/pose/orientation/pitch,/ekf/pose/pose/orientation/roll,/ekf/pose/pose/orientation/w,/ekf/pose/pose/orientation/x,/ekf/pose/pose/orientation/y,/ekf/pose/pose/orientation/yaw,/ekf/pose/pose/orientation/z,/ekf/pose/pose/position/x,/ekf/pose/pose/position/y,/ekf/pose/pose/position/z,/ekf/twist/covariance/[0;0],/ekf/twist/covariance/[0;1],/ekf/twist/covariance/[0;2],/ekf/twist/covariance/[0;3],/ekf/twist/covariance/[0;4],/ekf/twist/covariance/[0;5],/ekf/twist/covariance/[1;1],/ekf/twist/covariance/[1;2],/ekf/twist/covariance/[1;3],/ekf/twist/covariance/[1;4],/ekf/twist/covariance/[1;5],/ekf/twist/covariance/[2;2],/ekf/twist/covariance/[2;3],/ekf/twist/covariance/[2;4],/ekf/twist/covariance/[2;5],/ekf/twist/covariance/[3;3],/ekf/twist/covariance/[3;4],/ekf/twist/covariance/[3;5],/ekf/twist/covariance/[4;4],/ekf/twist/covariance/[4;5],/ekf/twist/covariance/[5;5],/ekf/twist/twist/angular/x,/ekf/twist/twist/angular/y,/ekf/twist/twist/angular/z,/ekf/twist/twist/linear/x,/ekf/twist/twist/linear/y,/ekf/twist/twist/linear/z,/ground_truth/header/header/stamp,/ground_truth/pose/covariance/[0;0],/ground_truth/pose/covariance/[0;1],/ground_truth/pose/covariance/[0;2],/ground_truth/pose/covariance/[0;3],/ground_truth/pose/covariance/[0;4],/ground_truth/pose/covariance/[0;5],/ground_truth/pose/covariance/[1;1],/ground_truth/pose/covariance/[1;2],/ground_truth/pose/covariance/[1;3],/ground_truth/pose/covariance/[1;4],/ground_truth/pose/covariance/[1;5],/ground_truth/pose/covariance/[2;2],/ground_truth/pose/covariance/[2;3],/ground_truth/pose/covariance/[2;4],/ground_truth/pose/covariance/[2;5],/ground_truth/pose/covariance/[3;3],/ground_truth/pose/covariance/[3;4],/ground_truth/pose/covariance/[3;5],/ground_truth/pose/covariance/[4;4],/ground_truth/pose/covariance/[4;5],/ground_truth/pose/covariance/[5;5],/ground_truth/pose/pose/orientation/pitch,/ground_truth/pose/pose/orientation/roll,/ground_truth/pose/pose/orientation/w,/ground_truth/pose/pose/orientation/x,/ground_truth/pose/pose/orientation/y,/ground_truth/pose/pose/orientation/yaw,/ground_truth/pose/pose/orientation/z,/ground_truth/pose/pose/position/x,/ground_truth/pose/pose/position/y,/ground_truth/pose/pose/position/z,/ground_truth/twist/covariance/[0;0],/ground_truth/twist/covariance/[0;1],/ground_truth/twist/covariance/[0;2],/ground_truth/twist/covariance/[0;3],/ground_truth/twist/covariance/[0;4],/ground_truth/twist/covariance/[0;5],/ground_truth/twist/covariance/[1;1],/ground_truth/twist/covariance/[1;2],/ground_truth/twist/covariance/[1;3],/ground_truth/twist/covariance/[1;4],/ground_truth/twist/covariance/[1;5],/ground_truth/twist/covariance/[2;2],/ground_truth/twist/covariance/[2;3],/ground_truth/twist/covariance/[2;4],/ground_truth/twist/covariance/[2;5],/ground_truth/twist/covariance/[3;3],/ground_truth/twist/covariance/[3;4],/ground_truth/twist/covariance/[3;5],/ground_truth/twist/covariance/[4;4],/ground_truth/twist/covariance/[4;5],/ground_truth/twist/covariance/[5;5],/ground_truth/twist/twist/angular/x,/ground_truth/twist/twist/angular/y,/ground_truth/twist/twist/angular/z,/ground_truth/twist/twist/linear/x,/ground_truth/twist/twist/linear/y,/ground_truth/twist/twist/linear/z,/odom/header/header/stamp,/odom/pose/covariance/[0;0],/odom/pose/covariance/[0;1],/odom/pose/covariance/[0;2],/odom/pose/covariance/[0;3],/odom/pose/covariance/[0;4],/odom/pose/covariance/[0;5],/odom/pose/covariance/[1;1],/odom/pose/covariance/[1;2],/odom/pose/covariance/[1;3],/odom/pose/covariance/[1;4],/odom/pose/covariance/[1;5],/odom/pose/covariance/[2;2],/odom/pose/covariance/[2;3],/odom/pose/covariance/[2;4],/odom/pose/covariance/[2;5],/odom/pose/covariance/[3;3],/odom/pose/covariance/[3;4],/odom/pose/covariance/[3;5],/odom/pose/covariance/[4;4],/odom/pose/covariance/[4;5],/odom/pose/covariance/[5;5],/odom/pose/pose/orientation/pitch,/odom/pose/pose/orientation/roll,/odom/pose/pose/orientation/w,/odom/pose/pose/orientation/x,/odom/pose/pose/orientation/y,/odom/pose/pose/orientation/yaw,/odom/pose/pose/orientation/z,/odom/pose/pose/position/x,/odom/pose/pose/position/y,/odom/pose/pose/position/z,/odom/twist/covariance/[0;0],/odom/twist/covariance/[0;1],/odom/twist/covariance/[0;2],/odom/twist/covariance/[0;3],/odom/twist/covariance/[0;4],/odom/twist/covariance/[0;5],/odom/twist/covariance/[1;1],/odom/twist/covariance/[1;2],/odom/twist/covariance/[1;3],/odom/twist/covariance/[1;4],/odom/twist/covariance/[1;5],/odom/twist/covariance/[2;2],/odom/twist/covariance/[2;3],/odom/twist/covariance/[2;4],/odom/twist/covariance/[2;5],/odom/twist/covariance/[3;3],/odom/twist/covariance/[3;4],/odom/twist/covariance/[3;5],/odom/twist/covariance/[4;4],/odom/twist/covariance/[4;5],/odom/twist/covariance/[5;5],/odom/twist/twist/angular/x,/odom/twist/twist/angular/y,/odom/twist/twist/angular/z,/odom/twist/twist/linear/x,/odom/twist/twist/linear/y,/odom/twist/twist/linear/z
1732374344.082496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.680000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005608383,0.000097864,0.999996067,0.000048927,0.002804188,0.000003237,0.000001481,-1.893183724,-0.500001236,0.008541265,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000000534,0.089672938,-0.000000472,0.000000000
1732374344.116691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.702000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005639490,0.000097849,0.999996023,0.000048920,0.002819741,0.000003274,0.000001499,-1.891203243,-0.500001239,0.008536274,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000098236,0.001963784,0.000002621,0.089740243,-0.000000166,-0.052649998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.148039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.714000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005657730,0.000097841,0.999995998,0.000048915,0.002828861,0.000003314,0.000001519,-1.890123161,-0.500001241,0.008541178,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.000005171,0.090062784,-0.000000445,0.000000000
1732374344.199065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.748000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005709636,0.000097819,0.999995924,0.000048904,0.002854814,0.000003355,0.000001538,-1.887062624,-0.500001246,0.008532044,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000001241,0.089766143,-0.000000480,0.000000000
1732374344.206912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.752000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005716256,0.000097816,0.999995914,0.000048903,0.002858124,0.000003351,0.000001536,-1.886702546,-0.500001247,0.008535710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000098258,0.002180786,-0.000000642,0.090052761,-0.000000130,-0.051986620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.269683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.782000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005759361,0.000097801,0.999995853,0.000048895,0.002879676,0.000003272,0.000001495,-1.884002023,-0.500001251,0.008527156,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000003104,0.089822145,-0.000000458,0.000000000
1732374344.302637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.802000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005784556,0.000097793,0.999995816,0.000048892,0.002892274,0.000003239,0.000001478,-1.882201863,-0.500001255,0.008529151,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000098459,0.002051232,-0.000000021,0.089822254,-0.000000158,-0.049888205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.308836,1732374344.308172226,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,-0.041188606,-0.020597215,-1.902576872,-0.477319767,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.326705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.816000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005800218,0.000097789,0.999995793,0.000048889,0.002900105,0.000003245,0.000001481,-1.880941678,-0.500001257,0.008529260,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.000001668,0.090038127,-0.000000420,0.000000000
1732374344.384140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.850000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005826568,0.000097784,0.999995755,0.000048887,0.002913280,0.000003285,0.000001500,-1.877881382,-0.500001263,0.008519036,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.000000115,0.089835999,-0.000000453,0.000000000
1732374344.387358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.852000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005827576,0.000097784,0.999995754,0.000048887,0.002913784,0.000003285,0.000001500,-1.877701394,-0.500001263,0.008520472,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000098771,0.001254607,0.000000420,0.089844251,-0.000000154,-0.051361935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.448591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.884000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005837637,0.000097786,0.999995739,0.000048888,0.002918815,0.000003281,0.000001498,-1.874821309,-0.500001269,0.008527193,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000000150,0.090001022,-0.000000411,0.000000000
1732374344.479499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.902000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005836799,0.000097791,0.999995740,0.000048890,0.002918396,0.000003268,0.000001491,-1.873201248,-0.500001272,0.008524730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000099065,0.000319699,-0.000000739,0.090012663,-0.000000112,-0.054807006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.505083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.918000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005831699,0.000097796,0.999995748,0.000048893,0.002915845,0.000003258,0.000001486,-1.871761298,-0.500001275,0.008520221,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000000917,0.089885528,-0.000000425,0.000000000
1732374344.564896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.952000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005812326,0.000097813,0.999995776,0.000048902,0.002906159,0.000003263,0.000001489,-1.868701531,-0.500001281,0.008529922,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,0.000000959,0.090011319,-0.000000406,0.000000000
1732374344.564973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.952000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005812326,0.000097813,0.999995776,0.000048902,0.002906159,0.000003263,0.000001489,-1.868701531,-0.500001281,0.008529922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000099320,-0.000021948,0.000000959,0.090011319,-0.000000112,-0.052210170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.615185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.986000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005781163,0.000097834,0.999995821,0.000048912,0.002890578,0.000003272,0.000001495,-1.865641836,-0.500001287,0.008523625,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000000450,0.089898501,-0.000000449,0.000000000
1732374344.625235,1732374344.624311209,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,-0.038123630,-0.019064124,-1.891984639,-0.482005104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.645986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.002000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005764944,0.000097845,0.999995844,0.000048918,0.002882468,0.000003269,0.000001494,-1.864202006,-0.500001290,0.008530143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000099510,-0.000213920,-0.000000244,0.089910988,-0.000000146,-0.049947087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.680822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.020000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005745535,0.000097858,0.999995872,0.000048924,0.002872764,0.000003264,0.000001491,-1.862582174,-0.500001293,0.008526869,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000000783,0.089920305,-0.000000437,0.000000000
1732374344.766244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.052000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005710154,0.000097882,0.999995923,0.000048936,0.002855073,0.000003255,0.000001488,-1.859702548,-0.500001299,0.008530324,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000099594,-0.000396908,-0.000000301,0.089926803,-0.000000174,-0.050981763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732374344.767385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.054000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.005708081,0.000097883,0.999995926,0.000048937,0.002854037,0.000003254,0.000001487,-1.859522569,-0.500001299,0.008531817,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000010000,0.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.000000000,1000000000000.000000000,0.000000000,0.001000000,0.000000000,0.000000000,-0.000000152,0.089928880,-0.000000455,0.000000000
